barangay_profile_id,region_name,prov_name,city_name,brgy_name,brgy_code,fund_source,cycle,no_sitios,year_source,no_households,no_fmheadedhh,no_iphouseholds,no_families,no_ipfamily,no_withdisability,no_indisplaced,no_male,no_female,no_male0_5,no_female0_5,no_male6_12,no_female6_12,no_male13_16,no_female13_16,no_male17_59,no_female17_59,no_male60up,no_female60up,no_pantawid_household,no_pantawid_family,no_slp_household,no_slp_family,baragay_additiondetails,is_armedconflict,is_bounddispute,is_poldispute,is_genderviolence,is_rido_war,is_crime,is_poblacion,hrs_totown,km_frmtown,is_isolated,is_upland,is_hilly,is_lowland,is_island,is_coastal,is_brgyaffected,alloc_env,alloc_econ,alloc_infra,alloc_basic,alloc_educ,alloc_peace,alloc_inst,alloc_gender,alloc_drrm,alloc_others,is_transaccess,no_mdied5below,no_fdied5below,source_5dead,no_diedpreg,sourse_diedpreg,no_mkidmaln,no_fkidmaln,source_kidmaln,no_mkidnosch6_12,no_fkidnosch6_12,srce_kidnosch6_12,no_mkidnosch13_16,no_fkidnosch13_16,srce_kidnosch13_16,male_hdmkshhouse,fem_hdmkshouse,source_mkshouse,male_hdsquatters,fem_hdsquatters,source_squatters,male_hdnotoilet,fem_hdnotoilet,source_notoilet,male_hdsfwater,fem_hdsfwater,source_safewater,male_hdpoverty,fem_hdpoverty,source_poverty,male_hdblwfood,fem_hdblwfood,source_blwfood,male_hdfoodshrt,fem_hdfoodshrt,source_foodshort,no_malenowork,no_femnowork,source_nowork,no_malecrimev,no_femcrimev,source_crimevic,avg_hhincome,avg_mhdincome,avg_fhdincome,avg_iphdincome,no_voting_male,no_voting_female,no_labor_male,no_labor_female,access_details,access_addressed,access_remarks,water_details,water_address,water_remarks,health_details,health_address,health_remarks,literacy_details,literacy_addressed,literacy_remarks,employment_details,employment_addressed,employment_remarks,landownership_details,landownership_addressed,landownership_remarks,agriculture_details,agriculture_addressed,agriculture_remarks,peace_details,peace_addressed,peace_remarks,environment_details,environment_addressed,environment_remarks,powersupply_details,powersupply_addressed,powersupply_remarks,communication_details,communication_addressed,communication_remarks,others_details,others_addressed,others_remarks,health_number_0_5_value,health_number_0_5_reference,children_0_5_value,children_0_5_reference,pregnant_died_value,pregnant_died_reference,pregnant_total_value,pregnant_total_reference,malnourished_0_5value,malnourished_0_5reference,total_malnourished_0_5value,safewater_value,safewater_reference,sanity_value,sanity_reference,totalsanity_value,totalsanity_reference,squatting_value,squatting_reference,totalsquatting_value,totalsquatting_reference,makeshift_value,makeshift_reference,totalmakeshift_value,totalmakeshift_reference,victimized_value,victimized_reference,totalvictimized_value,totalvictimized_reference,threshold_value,threshold_reference,totalthreshold_value,totalthreshold_reference,incomeless_value,incomeless_reference,totalincomeless_value,totalincomeless_reference,lessthan_3_meals_value,lessthan_3_meals_reference,totallessthan_3_meals_value,children_6_12_elem_value,children_6_12_elem_reference,totalchildren_6_12_elem_value,children_13_16_secondary_value,laborforce_value,laborforce_reference,totallaborforce_value,totallaborforce_reference,totalsafewater_value,totalsafewater_reference,mins_totown,tot_malnourished_0_5_ref,tot_lessthan_3_meals_ref,totchild_6_12_elem_ref,child_13_16_secondary_ref,totchild_13_16_secondary_ref,totchild_13_16_secondary_val
3458,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,DULAO,83713017,KC-NCDDP,NCDDP-1,3,2014,132,0,0,0,0,0,0,204,210,26,20,39,31,10,10,0,0,0,0,35,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,132,116,97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,3,"BHW, BNS",0,0,"BHW, BNS",0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,,0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,0,TEACHER,0,0,148,"BHW, BNS",0,,0,,,,,,TEACHER,,0
3459,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,EFE,83713018,KC-NCDDP,NCDDP-1,0,2014,145,0,0,0,0,0,0,288,289,22,32,4,6,35,45,0,0,0,0,41,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2.980000019,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,139,147,151,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,BHW/BNS,0,0,0,0,2,BHW/BNS,0,0,BHW/BNS,0,BHW/BNS,0,,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,0,TEACHER,0,0,25,BHW/BNS,0,BHW/BNS,0,BHW/BNS,15,BHW/BNS,BHW/BNS,TEACHER,TEACHER,TEACHER,0
3460,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,ENAGE,83713019,KC-NCDDP,NCDDP-1,6,2014,189,0,0,0,0,0,0,387,361,41,40,68,55,18,25,0,0,0,0,70,78,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,195,224,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,20,0,,0,,0,,40,,,,,,0
3461,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,ESPINOSA,83713020,KC-NCDDP,NCDDP-1,0,2014,130,0,0,0,0,0,0,344,300,14,18,21,31,32,27,0,0,0,0,18,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,30000,0,120000,5000,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,150,174,203,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,3,BNS/BHW,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,27,,0,,0,,,,,,,,0
3462,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,GARGANERA,83713021,KC-NCDDP,NCDDP-1,0,2014,70,0,0,0,0,0,0,113,133,9,14,7,17,12,10,0,0,0,0,7,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,80000,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,94,105,62,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,10,BSPO,0,6,31,BSPO/BNS,0,,0,,,,,,BSPO,,0
3463,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,FERDINAND E. MARCOS,83713022,KC-NCDDP,NCDDP-1,0,2014,186,0,0,205,0,0,0,311,345,40,54,0,0,0,0,0,0,0,0,23,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,231,181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,10,"BHW, BNS",0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,,0,,0,,5,,,,,,0
3464,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,GARRIDO,83713023,KC-NCDDP,NCDDP-1,7,2014,112,0,0,0,0,0,0,225,210,23,28,21,21,11,13,0,0,0,0,44,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,96,86,210,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,,0,2,0,,0,,0,,,,,,,,0
3465,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,GUADALUPE (GUADALUPE MENDOZA),83713024,KC-NCDDP,NCDDP-1,2,2014,93,0,0,0,0,0,0,348,370,25,28,26,32,14,18,0,0,0,0,33,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,113,110,550,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,"BHW, BNS, BSPO",0,0,"BHW, BNS, BSPO",0,"BHW, BNS, BSPO",0,,0,"BHW, BNS, BSPO",0,,0,"BHW, BNS, BSPO",0,,1,BRGY. CAPTAIN AND BRGY. TANOD,0,,0,"BHW, BNS, BSPO",0,,0,"BHW, BNS, BSPO",0,,0,"BHW, BNS, BSPO",0,0,TEACHER,0,0,36,"BHW, BNS, BSPO",0,,0,,15,,,,TEACHER,,0
3466,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,GUTOSAN,83713025,KC-NCDDP,NCDDP-1,0,2014,129,0,0,0,0,0,0,307,296,25,17,36,43,35,28,0,0,0,0,29,31,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,123000,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,320,347,41,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,2,45,BSPO,0,,0,,5,,,,TEACHER,,0
3467,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,INALAD,83713028,KC-NCDDP,NCDDP-1,6,2014,305,0,0,0,0,0,0,543,516,49,46,63,59,56,53,0,0,0,0,80,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,308,305,296,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,3,BHW/BNS,3,0,,0,,0,,0,,0,,7,BHW/BNS,0,,0,,0,,0,,0,,0,,0,,0,,0,3,TEACHER,0,8,98,BHW/BNS,0,,0,,30,BHW/BNS,,TEACHER,TEACHER,,0
3468,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,JUBAY,83713029,KC-NCDDP,NCDDP-1,1,2014,287,0,0,0,0,0,0,832,804,68,69,151,138,37,31,0,0,0,0,76,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20000,5000,128338,12000,0,0,0,0,0,10000,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,391,367,214,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,2,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,30,BSPO,0,,0,,30,,,,,,0
3469,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,JUSON,83713030,KC-NCDDP,NCDDP-1,0,2014,105,0,0,0,0,0,0,274,260,27,35,33,26,15,19,0,0,0,0,43,43,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,380,0,86,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,,0,,0,,20,,,,,,0
3470,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,KAWAYAN BOGTONG,83713031,KC-NCDDP,NCDDP-1,6,2014,142,0,0,0,0,0,0,292,216,40,37,71,78,7,6,0,0,0,0,52,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,225,170,102,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,"BNS, BHW",0,0,,0,,0,,0,,0,,0,,0,,1,BRGY. COUNCIL,0,,140,BRGY. COUNCIL,0,,0,,0,,0,,0,0,,0,0,114,,0,,0,,,,,,,,0
3471,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,KAWAYANAN,83713032,KC-NCDDP,NCDDP-1,5,2014,182,0,0,0,0,0,0,319,325,40,34,63,53,10,9,0,0,0,0,63,50,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,176,170,158,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,1,BRGY. COUNCIL,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,,0,,0,,,,,,,,0
3472,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,KOKOY ROMUALDEZ,83713033,KC-NCDDP,NCDDP-1,6,2014,198,0,0,0,0,0,0,208,201,38,42,49,35,30,24,0,0,0,0,76,74,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,208,193,208,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,4,"bhw,bns,bspo",0,0,"bhw,bns,bspo",0,"bhw,bns,bspo",0,,0,"bhw,bns,bspo",0,,0,"bhw,bns,bspo",0,,0,"chief tanod, brgy. tanod",0,,0,"bhw,bns,bspo",0,,0,"bhw,bns,bspo",0,,0,"bhw,bns,bspo",0,0,teacher,0,0,65,"bhw,bns,bspo",0,,0,,30,,,,teacher,,0
3473,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,LABTIC,83713034,KC-NCDDP,NCDDP-1,0,2014,180,0,0,0,0,0,0,304,294,28,22,40,58,20,36,0,0,0,0,63,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,125,181,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,,0,,0,,,,,,,,0
3474,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,LARAY,83713035,KC-NCDDP,NCDDP-1,2,2014,179,0,0,0,0,0,0,379,355,55,42,31,19,18,14,0,0,0,0,21,82,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,136875,30000,0,0,0,0,0,0,587500,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,168,182,126,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,20,,0,,0,,,,,,,,0
3475,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,M. VELOSO,83713036,KC-NCDDP,NCDDP-1,0,2014,160,0,0,0,0,0,0,382,377,41,36,0,0,0,0,0,0,0,0,20,24,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20000,0,148880,5000,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,201,196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,3,BNS,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,61,,0,,0,,,,,,,,0
3476,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,MAHAIT,83713037,KC-NCDDP,NCDDP-1,1,2014,251,0,0,0,0,0,0,497,477,46,39,64,51,34,31,0,0,0,0,40,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,305,309,451,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,15,BNS/BSPO,0,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,30,,0,,0,,,,,,,,0
3477,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,MALOBAGO,83713038,KC-NCDDP,NCDDP-1,2,2014,168,0,0,0,0,0,0,305,265,28,35,21,49,32,30,0,0,0,0,68,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,152,144,192,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,"BHW, BNS",0,0,"BHW, BNS",0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,BRGY. OFFICIAL,0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,0,TEACHER,0,0,0,"BHW, BNS",0,,0,,45,,,,TEACHER,,0
3478,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,MATAGOK,83713039,KC-NCDDP,NCDDP-1,2,2014,189,0,0,0,0,0,0,439,398,49,40,51,48,23,19,0,0,0,0,70,65,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,223,209,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,31,0,0,0,2,BNS,0,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,0,TEACHER,0,0,0,,0,,0,,15,,,,TEACHER,,0
3479,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,NIPA,83713040,KC-NCDDP,NCDDP-1,0,2014,125,0,0,0,0,0,0,306,264,34,48,42,47,17,13,0,0,0,0,23,42,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,135150,0,0,0,0,0,0,30315.40039,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,152,156,213,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,0,0,0,0,"BHW, BNS",0,0,"BHW, BNS",0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,,0,"BHW, BNS",0,8,TEACHER,0,6,30,"BHW, BNS",0,,0,,20,,,,TEACHER,,0
3480,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,OBISPO,83713041,KC-NCDDP,NCDDP-1,1,2014,204,0,0,0,0,0,0,367,386,41,41,46,57,27,41,0,0,0,0,5,54,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,197,203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,,0,,0,,5,,,,,,0
3481,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,PAGATPAT,83713042,KC-NCDDP,NCDDP-1,2,2014,132,0,0,0,0,0,0,263,238,28,16,29,31,20,13,0,0,0,0,50,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,142,152,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,BHW,0,0,BHW,0,BHW,0,,0,BHW,0,,10,BHW,0,,0,BRGY. COUNCIL,0,,0,BHW,0,,0,BHW,0,,0,BHW,0,0,TEACHER,0,0,0,BHW,0,,0,,,,,,TEACHER,,0
3482,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,PANGPANG,83713043,KC-NCDDP,NCDDP-1,2,2014,80,0,0,0,0,0,0,132,152,16,27,25,23,7,8,0,0,0,0,24,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,188,97,93,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,BHW/BNS,0,0,0,0,8,BHW/BNS,0,80,BHW/BNS,11,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,BHW/BNS,0,8,TEACHER,0,2,101,BHW/BNS,0,BHW/BNS,0,BHW/BNS,20,BHW/BNS,BHW/BNS,TEACHER,TEACHER,TEACHER,0
3483,REGION VIII [Eastern Visayas],LEYTE,CALUBIAN,PATES,83713046,KC-NCDDP,NCDDP-1,1,2014,90,0,0,0,0,0,0,92,87,25,15,8,7,6,12,0,0,0,0,36,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,98,86,249,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,4,BNS/BSPO,0,0,BNS/BSPO,0,BNS/BSPO,0,,0,BNS/BHW,0,,0,BNS/BHW+,0,,0,BNS/BHW,0,,75,BNS/BHW,0,,0,BNS/BHW,0,,0,BNS/BHW,0,0,TEACHER,0,0,3,BSPO,0,,0,,30,,,,TEACHER,,0
